restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
Ethiopian Diamond,6120 N Broadway St,Chicago,IL,60660,17733386100,Ethiopian,4,$$,36.02624,-115.11914
India's Restaurant,5704 Richmond Ave,Houston,TX,77057,17132660131,Indian,4,$$,42.44534235,-83.141605
Indigma,801 N Charles St,Baltimore,MD,21201,14434496483,Indian,3.5,$$,36.854721,-76.134521
Vivace,1100 Metropolitan Ave,Charlotte,NC,28204,17043707755,Italian,3.5,$$,42.3823267,-71.1025936
Royal Biryani & Kabob,9624 Monroe Rd,Charlotte,NC,28270,19803395842,Indian,3.5,$$,29.73234338,-95.43973446
Eataly - Chicago,43 E Ohio St,Chicago,IL,60611,13125218700,Specialty Food,4,$$,40.7296175,-73.9887888
Bulerias Tapas Bar,3656 N Ashland Ave,Chicago,IL,60613,17734042855,Tapas Bars,3.5,$$,36.7867809,-119.7899329
Front Street Cafe,1253 N Front St,Philadelphia,PA,19122,12155153073,Bars,4,$$,42.330005,-83.0471148
Bayou City Seafood and Pasta,4730 Richmond Ave,Houston,TX,77027,17136216602,Cajun/Creole,4,$$,36.82352066,-119.8090134
Ella's Wood Fired Pizza,610 9th St NW,"Washington, DC",DC,20004,12026383434,Pizza,3.5,$$,40.69479,-73.93162
St. Francis Restaurant,111 E Camelback Rd,Phoenix,AZ,85012,16022008111,American (New),4,$$,40.7654802,-111.9172841
Enzo's La Piccola Cucina,1906 Princeton Ave,Lawrenceville,NJ,8648,16093969868,Italian,4,$$,39.75804657,-105.011596
Pizza Factory,102 W 5th St,Emmett,ID,83617,12083987777,Pizza,3,$,41.90354,-87.67197
Sal & Mookie's,565 Taylor St,Jackson,MS,39216,16013681919,Pizza,4,$$,40.7360379,-73.9891912
Artego Pizza,900 W 39th St,Kansas City,MO,64111,18169604787,Pizza,4,$$,33.470139,-112.065475
Pita Pit,746 Main St,Boise,ID,83702,12083881900,Sandwiches,3,$,39.943589,-75.165842
Imo's Pizza,11552 W 135th St,Overland Park,MO,66221,19135294667,Italian,3.5,$$,29.7324256,-95.5888697
Ward 6 Food & Drink,858 Payne Ave,Saint Paul,MN,55130,16513488181,American (Traditional),4,$$,36.802933,-119.7902651
Village Shoe Inn,401 Walnut Blvd,Rochester,MI,48307,12486522695,Shoe Stores,4,$$,37.6482916,-118.9702723
Pizza Factory,10978 State Hwy 104,Kingston,WA,98346,13602977777,Pizza,3,$$,33.884632,-84.287716
Jet's Pizza,4718 Anthony Wayne Dr,Detroit,MI,48201,13132977000,Pizza,2.5,$,29.73030893,-95.37653099
Biscuits Cafe,1035 Broad Ripple Ave,Indianapolis,IN,46220,13172020410,Mexican,4,$,40.68756,-73.9596
Avalon International Breads,422 W Willis St,Detroit,MI,48201,13138320008,Bakeries,4.5,$,25.9842651,-80.2078524
Supino Pizzeria,2457 Russell St,Detroit,MI,48207,13135677879,Pizza,4.5,$$,29.7411156,-95.3798064
Versailles Restaurant,3555 SW 8th St,Miami,FL,33135,13054440240,Cuban,4,$$,36.8102224,-119.8067571
Taco Del Mar,2258 E Gowen Rd,Boise,ID,83716,12083314550,Mexican,2,$,36.82352108,-119.8259429
Amelia's 1931,13695 SW 26th St,Miami,FL,33175,13055544949,Cuban,4.5,$$,36.82337,-119.71209
The Angry Baker,891 Oak St,Columbus,OH,43205,16149470976,American (New),4,$$,37.6482916,-118.9702723
Firehouse Subs,623 Montgomery Hwy,Birmingham,AL,35216,12059795753,Fast Food,4.5,$,41.15722,-73.21878
Papas Pizza To-Go,13649 Providence Rd,Matthews,NC,28104,17048463000,Pizza,4,$,47.6757,-122.3198
Diana's,3050 W Shaw Ave,Fresno,CA,93711,15592779500,Persian/Iranian,4.5,$$,40.7360379,-73.9891912
Papa John's Pizza,1429 11th Ave S,Birmingham,AL,35205,12059336900,Pizza,4,$$,25.73248819,-80.33117294
Twisted Spoke,501 N Ogden Ave,Chicago,IL,60642,13126661500,Breakfast & Brunch,3.5,$$,40.045887,-75.181969
New China Town,1020 20th St S,Birmingham,AL,35205,12052512373,Chinese,4,$,33.77225,-84.3527299
The Daily Creative Food  - Edgewater,2001 Biscayne Blvd,Miami,FL,33137,13055734535,Salad,4,$$,36.16728539,-115.1393104
Marco's Pizza,4019 Pelham St,Dearborn Heights,MI,48125,13132783400,Pizza,3,$,37.6482916,-118.9702723
Maui Tacos,2233 Kalakaua Ave,Honolulu,HI,96815,18089316111,Mexican,3,$$,40.74849,-73.99209
Elway's,2500 E 1st Ave,Denver,CO,80206,13033995353,Steakhouses,4,$$$,40.75988101,-73.83258536
Buzz Cafe,1229 E 6th Ave,Denver,CO,80218,13038311077,Coffee & Tea,4,$,34.0691149,-118.3074092
Big Orange,207 N University Ave,Little Rock,AR,72205,15013798715,Vegetarian,4.5,$$,33.753601,-84.390145
Artego Pizza,900 W 39th St,Kansas City,MO,64111,18169604787,Pizza,4,$$,38.97623748,-76.54099341
Great Wall Chinese Restaurant,2590 Broadbridge Ave,Stratford,CT,6614,12033758888,Chinese,3.5,$,38.88015,-77.11518
Rajbhog Sweets,7227 37th Ave,Jackson Heights,NJ,11372,17184588512,Indian,4,$,40.85033367,-73.93626185
Vegetarian Dim Sum House,24 Pell St,New York,NY,10013,12125777176,Dim Sum,3.5,$,35.565282,-97.534453
Greene Grape Provisions,767 Fulton St,Brooklyn,NY,11217,17182332700,Grocery,3.5,$$$,25.80978385,-80.19230968
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,25.7333448,-80.3340856
Veggie Heaven,473 Cedar Ln,Teaneck,NY,7666,12018360887,Vegetarian,4,$$,29.786497,-95.5137951
Peacefood Cafe Downtown,41 E 11th St,New York,NY,10003,12129792288,Coffee & Tea,4,$$,29.82167,-95.522979
Vegan Tree-Spicy Pot Truck,1919 N 13th St,Philadelphia,PA,19122,16467134936,Food Trucks,4.5,$,40.76551775,-73.9655731
JoJu,83-25 Broadway,Elmhurst,NY,11373,13478080887,Vietnamese,4.5,$,42.809923,-70.86599463
By Chloe,60 W 22nd St,New York,NJ,10010,13476209622,Salad,4,$$,29.73223505,-95.43967857
Caribreeze Vegan Delight,42 N Main St,Spring Valley,NY,10977,18454262600,Vegetarian,4.5,$,26.11995,-80.13906
Blocks Pizza Deli,1447 Washington Ave,Miami Beach,FL,33139,13057638788,Pizza,4.5,$,35.1411417,-90.0372642
Northstar Caf̩,951 N High St,Columbus,OH,43201,16142989999,American (New),4.5,$$,29.797815,-95.544426
IndeBlue,205 13th St,Philadelphia,PA,19107,12155454633,Indian,4.5,$$,42.4084,-83.05622
Vegan & Juice,115 SW 107th Ave,Miami,FL,33174,13052203430,Juice Bars & Smoothies,5,$,39.71918,-104.95567
V Street,126 S 19th St,Philadelphia,PA,19103,12152787943,Vegan,4.5,$$,36.76292,-119.79926
The Green Elephant,608 Congress St,Portland,ME,4101,12073473111,Vegetarian,4.5,$$,42.37214,-71.12091
Gandhi Mahal,3009 27th Ave S,Minneapolis,MN,55406,16127295222,Indian,3.5,$$,40.75988101,-73.83258536
Cuong's Vegan Sandwiches,5 Beach St,Boston,MA,2111,16174225898,Sandwiches,4.5,$,29.735367,-95.374622
The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,15592374052,Vegan,4,$,40.74057,-74.17148
Lamb's Bread Vegan Caf̩,2338 Main St,Columbia,SC,29201,18032537889,Vegan,4.5,$$,25.7059131,-80.2853151
Saladworks,638 Hilltop West Shopping Ctr,Virginia Beach,VA,23451,17579611222,Salad,4,$,42.3442,-71.09795
Queen Sheba Bar & Restaurant,4808 Central Ave,Charlotte,NC,28205,17045666222,Ethiopian,3.5,$$,36.838928,-76.135716
Yuan Fu Vegetarian,798 Rockville Pike,Rockville,MD,20852,13017625938,Chinese,4,$$,36.86786652,-119.7556152
Giovanni's,437 Old Mammoth Rd,Mammoth Lakes,CA,93546,17609347563,Pizza,4,$$,26.54707527,-81.86986542
Indian Kebab Palace,1552 E Champlain Dr,Fresno,CA,93720,15593746070,Indian,4,$$,39.7124,-104.8252
Leaf Vegetarian Restaurant,2010 16th St,Boulder,CO,80302,13034421485,Vegetarian,4,$$,26.10182296,-80.12556452
Downbeat Diner & Lounge,42 N Hotel St,Honolulu,HI,96817,18085332328,Lounges,4,$$,35.15623274,-80.83084803
Neehee's,45656 Ford Rd,Canton,MI,48187,17347379777,Indian,4,$,39.75477243,-104.9774837
Bon Gout Gelato Lounge,2950 E Nees Ave,Fresno,CA,93720,15595758500,Creperies,4.5,$,43.0244015,-71.0774473
Maoz Vegetarian,38 Union Sq E,New York,NJ,10003,12122601988,Middle Eastern,4,$,35.13710785,-90.01947021
Mi Lah Vegetarian,40 W Skippack Pike,Ambler,PA,19002,12156461808,Vegan,4.5,$$,42.30607,-83.24534
Urban Vegan,1601 W Montrose Ave,Chicago,IL,60613,17734041109,Vegan,4,$$,33.4967713,-86.8040483
Thai Country Restaurant,151 W Bullard Ave,Clovis,CA,93612,15592986697,Thai,4,$$,38.920809,-77.071482
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,33.50105,-86.79695
Mama's Vegetarian,18 S 20th St,Philadelphia,PA,19103,12157510477,Comfort Food,4.5,$,44.910464,-93.151779
Nanking Of Virginia,501 N Birdneck Rd,Virginia Beach,VA,23451,17572336779,Indian,4,$$,47.80113883,-122.4995951
Maoz Vegetarian,38 Union Sq E,New York,NY,10003,12122601988,Middle Eastern,4,$,39.2097947,-94.70852941
Maoz Vegetarian,38 Union Sq E,New York,NY,10003,12122601988,Middle Eastern,4,$,26.251596,-80.2526254
Govinda's Vegetarian,1408 South St,Philadelphia,PA,19146,12155455452,Vegan,3.5,$,38.0527814,-81.1037209
Imagine Vegan Cafe,2158 Young Ave,Memphis,TN,38104,19016543455,Vegan,4,$,39.9419079,-82.8197691
ShopHouse Southeast Asian Kitchen,10300 Little Patuxent Pkwy,Columbia,MD,21044,14109971752,Asian Fusion,4,$,43.54145,-116.1542
Heather Bell Fish & Chips,1991 Ottawa Street,Windsor,MI,N8Y 1R6,15192523504,Seafood,4,$,33.76664803,-84.34890613
Love Cupcakes,48 US 1,Falmouth,ME,4105,12077491671,Food Trucks,4.5,$,35.2128004,-80.8339267
Tamura's Fine Wine & Liquors,3496 Waialae Ave,Honolulu,HI,96816,18087357100,"Beer, Wine & Spirits",4.5,$$,40.74227627,-74.0048001
Modern Love,1319 S 50th St,Omaha,NE,68106,14026146481,Vegan,4.5,$$,43.61704703,-116.205467
New China Cafe,1107 N Blackstone Ave,Fresno,CA,93701,15592666508,Chinese,3.5,$,33.46206443,-111.9450701
Laughing Planet Cafe,625 NW Saltzman Rd,Portland,OR,97229,15039141055,Salad,4,$$,37.63669,-118.96669
The Original Ninfa's on Navigation,2704 Navigation Blvd,Houston,TX,77003,17132281175,Mexican,4,$$,47.6174149,-122.1315982
Miss Rachel's Pantry,1938 S Chadwick St,Philadelphia,PA,19145,12157980053,Caterers,5,$$,33.2665849,-111.9926173
Organic Avenue - NoHo,62 Bleecker St,New York,NY,10012,12123580500,Salad,3.5,$$,45.46342087,-122.6840134
Rico's Mexican Cafe,185 Greens Rd,Houston,TX,77060,12818769100,Mexican,4,$,40.98248185,-73.68452499
Frisch Compassionate Eatery,145 E 1300th S,Salt Lake City,UT,84115,18019068277,Vegan,4.5,$,33.50903107,-112.0712949
Le Pain Quotidien,10217 Old Georgetown Rd,Bethesda,MD,20814,12407528737,Coffee & Tea,3,$$,40.5613466,-111.9218931
Tassili's Raw Reality,1059 Ralph D Abernathy Blvd,Atlanta,GA,30310,14043436126,Live/Raw Food,4.5,$$,39.03263,-77.0045899
Loving Hut,6569 E Livingston Ave,Reynoldsburg,OH,43068,16148630823,Vegan,4.5,$,36.84071,-119.78162
Frullati Cafe & Bakery,2000 Willowbrook Mall,Houston,TX,77070,12814773383,Bakeries,3.5,$,41.70217158,-93.59838921
Elbow Room,731 W San Jose Ave,Fresno,CA,93704,15592271234,American (New),3,$$,39.74405719,-104.9913481
India House,2501 Cerrillos Rd,Santa Fe,NM,87505,15054712651,Indian,4,$$,25.76445734,-80.27493537
Taco Cabana,127 Yale St,Houston,TX,77007,,Mexican,1.5,$,25.897226,-80.162323
Surf City Squeeze,527 E Shaw Ave,Fresno,CA,93710,15592262802,Juice Bars & Smoothies,3.5,$,36.9234581,-119.8686066
FelFel Mediterranean,4401 S Tamarac Pkwy,Denver,CO,80237,13035865540,Mediterranean,4.5,$,45.519483,-122.44448
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,39.7507619,-104.9851677
Joyce's Seafood & Steaks,6415 San Felipe St,Houston,TX,77057,17139759902,Seafood,3.5,$$,29.75684,-95.36566
FireGirl Mexican Kitchen,2814 Street Rd,Bensalem,PA,19020,12156395418,Tex-Mex,3,$$,41.84606,-87.80609
Sizzler,3121 W Shaw Ave,Fresno,CA,93722,15592271218,Seafood,3,$$,41.83613042,-88.01043525
Ethos Gallery 51st,905 1st Ave,New York,NY,10022,12128884060,Greek,3.5,$$$,35.477657,-97.518338
Lost Valley Cider Co,408 W Florida St,Milwaukee,WI,53204,14148855678,Cideries,4.5,$$,39.743566,-104.976669
Jamba Juice,1215 Herndon Ave,Clovis,CA,93612,15593221463,Juice Bars & Smoothies,4,$,41.899035,-87.696951
McAlister's Deli,1001-D Avenida De Las Americas,Houston,TX,77010,18329400660,Salad,2,$$,25.8030774,-80.19084
Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,15592410645,Indian,4.5,$,36.090903,-115.174393
The Whole Bowl Hollywood Bowl,4615 NE Sandy,Portland,OR,97213,19712126154,Food Trucks,4.5,$,25.68481,-80.31337
Hobbit Cafe,2243 Richmond Ave,Houston,TX,77098,17135265460,Breakfast & Brunch,3.5,$$,39.39718,-76.60361
Veggie Grill,508 SW Taylor St,Portland,OR,97204,15038416647,Vegan,4,$$,42.36274,-71.06423
Loving Hut,76 Bushwick Ave,Brooklyn,NJ,11211,17183887567,Vegan,4,$$,34.73098643,-80.77652894
Gourmet 45,721 3rd Ave,New York,NY,10017,12126826220,American (New),2,$$,39.9493514,-75.1654235
Windy Hill Orchard,1860 Black Hwy,York,NC,29745,18036840690,Cideries,4,$$,37.73732466,-119.5715408
Duck's Kitchen,111 New St,Decatur,GA,30030,14043718823,American (New),4,$$,40.72522,-74.00291
Protein Bar,398 7th St NW,"Washington, DC",DC,20004,12026219574,Gluten-Free,4,$,43.5117857,-96.7799969
Hacienda Tequila,1320 Clovis Ave,Clovis,CA,93612,15593252505,Mexican,4,$$,25.77481079,-80.19773102
Nish Nush,88 Reade St,New York,NY,10013,12129641318,Middle Eastern,4.5,$$,33.81583,-84.31632
Wild Ginger,182 N 10th St,Brooklyn,NY,11211,17182188828,Asian Fusion,4,$$,42.29214,-71.80552
Pita Jungle,1001 N 3rd Ave,Phoenix,AZ,85003,16022587482,Mediterranean,3.5,$$,29.74297546,-95.45366116
Blackbird Bakery,210 Winslow Way E,Bainbridge Island,WA,98110,12067801322,Bakeries,4,$,41.5673731,-93.8051051
Apna Kitchen,4225 Lafayette Rd,Indianapolis,IN,46254,13172992127,Indian,4.5,$$,39.987863,-83.04426
Toro,85 10th Ave,New York,NY,10011,12126912360,Tapas/Small Plates,3.5,$$$,39.9975499,-83.00737
El Jardin,3335 N Clark St,Chicago,IL,60657,17735286775,Mexican,3,$$,21.28137679,-157.8308344
Baskin-Robbins,950 Herndon Ave,Clovis,CA,93612,15593234848,Ice Cream & Frozen Yogurt,3,$$,36.8659082,-119.7584165
Indian Kebab Palace,1552 E Champlain Dr,Fresno,CA,93720,15593746070,Indian,4,$$,33.79356376,-84.39732403
Toledo's Mexican Restaurant,1125 Shaw Ave,Clovis,CA,93612,15592980290,Mexican,3,$$,25.76916768,-80.34465323
Sage Brush Body & Skin Spa,674 E Bullard Ave,Fresno,CA,93710,15594411497,Day Spas,2.5,$$,21.3256,-157.883
South Gate Brewing Company,40233 Enterprise Dr,Oakhurst,CA,93644,15596922739,American (Traditional),4,$$,26.0074951,-80.3168655
Morris Thai Cuisine,1975 Morris Ave,Union,NJ,7083,19086885678,Thai,3.5,$$,33.58786,-117.72143
Namastay Kitchen and Hangout,274 S Sharon Amity Rd,Charlotte,NC,28211,19809993281,Sushi Bars,4,$$,35.60749,-97.5488
Blue Bar,59 West 44th Street,New York,NY,10036,12128406800,Whiskey Bars,3.5,$$$,42.411333,-83.427509
Fern,1419 E Blvd,Charlotte,NC,28203,17043771825,Vegetarian,4,$$,36.08535,-115.2075
Ararat Market,497 N Clovis Ave,Clovis,CA,93611,15593249999,Armenian,4.5,$,43.057616,-87.897584
Latin Market Taqueria,1566 Tavern Rd,Mammoth Lakes,CA,93546,17609347120,Mexican,4.5,$,39.28631297,-76.6102357
Bean Vegan Cuisine,3001 E Independence Blvd,Charlotte,NC,28205,19809391234,Vegetarian,4,$$,36.82805,-76.16867
The Asbury,235 N Tryon St,Charlotte,NC,28202,17043421193,Southern,4,$$,29.87613,-94.8272099
Sizzler,3121 W Shaw Ave,Fresno,CA,93722,15592271218,Seafood,3,$$,33.7819149,-84.3712916
Upstream,6902 Phillips Place Ct,Charlotte,NC,28210,17045567730,Breakfast & Brunch,4,$$$,39.75018999,-104.9987841
Costco Wholesale,7100 N Abby St,Fresno,CA,93720,15594373640,Wholesale Stores,3.5,$$,39.84231,-75.72974
Woodlands Indian Restaurant,8046 New Hampshire Ave,Langley Park,MD,20783,13014344202,Indian,4,$$,29.75508214,-95.36252975
Juice Press,207 7th Ave,Brooklyn,NY,11215,12127770034,Juice Bars & Smoothies,3.5,$$$$,47.721184,-122.208282
The Bagel Baker,1340 N Great Neck Rd,Virginia Beach,VA,23454,17579653050,Bagels,4.5,$,29.729724,-95.437347
Flatbread Company,45 Day St,Somerville,RI,2144,16177760552,Pizza,4,$$,40.68017198,-73.97775552
Nacho Daddy,3663 Las Vegas Blvd,Las Vegas,NV,89109,17024625000,American (New),4.5,$$,37.32073,-119.5586
Cafe Kacao,3325 N Classen Blvd,Oklahoma City,OK,73118,14056022883,Breakfast & Brunch,4.5,$$,40.71839,-73.94346
North Market,59 Spruce St,Columbus,OH,43215,16144639664,Farmers Market,4.5,$$,40.61093,-73.96291
Tallulah's,550 19th Ave E,Seattle,WA,98112,12068600077,American (New),3.5,$$,40.05332296,-83.06954832
Tony Boloney's,263 1st St,Hoboken,NJ,7030,12012228669,Salad,3.5,$$,36.8778261,-76.03935365
Casa Del Matador,2424 E Burnside St,Portland,OR,97214,15037195757,Mexican,3.5,$$,40.709945,-73.962478
Mekong Caf̩,5930 W N Ave,Milwaukee,WI,53208,14142572228,Vietnamese,3.5,$$,43.0063823,-88.23136747
Smokehouse 41,40713 Hwy 41,Oakhurst,CA,93644,15596422271,Smokehouse,4.5,$$,45.53065739,-122.8440717
Subculture Coffee,20 W Atlantic Ave,Delray Beach,FL,33444,15612901809,Coffee & Tea,4,$,33.7974252,-84.2820432
Popolo's Pizza,7835 N Palm Ave,Fresno,CA,93711,15594356775,Pizza,4,$$,36.83689617,-119.6964258
Tenaya Lodge At Yosemite,1122 Hwy 41,Fish Camp,CA,93623,18885142167,Hotels,3,$$$,40.66962,-73.95804
Jamba Juice,575 Lincoln St,Denver,CO,80203,13038610758,Juice Bars & Smoothies,2.5,$,33.459014,-112.077468
Kowloon Restaurant,935 Washington Ave SE,Minneapolis,MN,55414,16126233888,Chinese,4,$,40.67337,-73.96307
Mellow Mushroom,12090 Jefferson Ave,Newport News,VA,23606,17579311700,Vegetarian,4,$$,29.7624632,-95.3612914
Field of Greens,2320 W Alabama St,Houston,TX,77098,17135330029,Vegetarian,3.5,$$,25.09438,-80.4395399
Protein Bar,1953 N Clybourn,Chicago,IL,60614,17734721500,American (New),4,$$,39.0404009,-94.5949986
Agra Culture,3717 W 50th St,Minneapolis,MN,55410,16123455442,Gluten-Free,3.5,$$,39.745819,-104.9925669
Tub Tim Thai Restaurant,4927 Oakton St,Skokie,IL,60077,18476758424,Thai,3.5,$$,41.99776459,-87.70285797
Seasons 52,321 Miracle Mile,Coral Gables,FL,33134,13054428552,American (New),4,$$,42.3819059,-82.9394699
Laughing Planet Cafe,625 NW Saltzman Rd,Portland,OR,97229,15039141055,Salad,4,$$,29.960326,-95.539259
Baskin-Robbins,22451 Woodward Ave,Ferndale,MI,48220,12483369071,Ice Cream & Frozen Yogurt,4,$$,40.72437244,-73.95101773
Earth Fare,3312-B Devine St,Columbia,SC,29205,18037990048,Grocery,3,$$$,25.78451,-80.1938
Via45,45 Broad St,Red Bank,NJ,7701,17324509945,Italian,4.5,$$$,39.9404141,-75.1496063
Riverwest Co-op & Caf̩,733 E Clarke St,Milwaukee,WI,53212,14142647933,Grocery,4.5,$,25.746074,-80.369081
Fresh&Co,363 7th Ave,New York,NY,10001,12123337374,Salad,3,$$,43.5899851,-116.2682628
Down to Earth Organic & Natural,98-129 Kaonohi St,Aiea,HI,96701,18084881375,Health Markets,4,$$,33.9249241,-84.3357354
Rawtopia Living Cuisine and Beyond,3961 S Wasatch Blvd,Millcreek,UT,84124,18014860332,Vegan,4.5,$$,47.61271,-122.30391
Beerline Cafe,2076 N Commerce St,Milwaukee,WI,53212,14142655644,Vegetarian,4.5,$,42.45797,-83.133232
Salata,711 Louisiana St,Houston,TX,77002,17132290065,Salad,3,$$,32.30019,-90.18512
Protein Bar,1953 N Clybourn,Chicago,IL,60614,17734721500,American (New),4,$$,29.7372343,-95.4981349
Duke's Seafood & Chowder,7850 Green Lake Dr N,Seattle,WA,98103,12065224908,Seafood,3.5,$$,40.7495245,-73.8929686
Indian Kebab Palace,1552 E Champlain Dr,Fresno,CA,93720,15593746070,Indian,4,$$,40.67585506,-73.81936245
Living Kitchen,2000 S Blvd,Charlotte,NC,28203,17043330008,Vegetarian,4.5,$$,40.7220519,-74.0045064
Big Chow Grill,1 Galleria Pkwy SE,Atlanta,GA,30339,17704052464,Asian Fusion,3.5,$$,36.85154211,-119.7767526
Angelica Kitchen,300 E 12th St,New York,NY,10003,12122282909,Vegetarian,3.5,$$,35.22615803,-80.84350395
Barbuzzo,110 S 13th St,Philadelphia,PA,19107,12155469300,Mediterranean,4.5,$$,40.7634947,-73.5183412
Rincon Criollo Restaurant,2601 NW 39th Ave,Miami,FL,33142,13058717755,Cuban,4,$,35.49450539,-97.54775226
Papa Ray's Pizza & Wings,4757 N Sheridan Rd,Chicago,IL,60640,17737540394,Pizza,3.5,$,41.15985,-104.79348
Big Town Hero,4630 SE International Way,Portland,OR,97222,15036525428,Sandwiches,3,$,45.51395953,-122.6843087
My Friends Place,"231 Peachtree St., NE (Main Floor)",Atlanta,GA,30303,14048444044,Delis,3,$,47.60963,-122.34179
Jack Stack Barbecue - Freight House,101 W 22nd St,Kansas City,MO,64108,18164727427,Barbeque,4,$$,29.80304146,-95.41064453
My Hair Trip Salon,773 Santa Fe Dr,Denver,CO,80204,17202550958,Makeup Artists,5,$$,42.36541856,-71.05688332
BJ's Restaurant & Brewhouse,715 E. Shaw,Fresno,CA,93710,15595701900,American (New),3,$$,37.33067682,-119.6577291
Atlas Caf̩,116 Havemeyer St,Brooklyn,NY,11211,,Coffee & Tea,3.5,$,45.019671,-93.106082
Le Roy Rene,701 S Miami Ave,Miami,FL,33131,17863475357,Candy Stores,4.5,$$,40.052597,-83.0670547
Back Bay Gourmet,2277 Upton Dr,Virginia Beach,VA,23454,17576890771,Sandwiches,4,$$,36.80794525,-119.8616257
Pizzeria Bianco,623 E Adams St,Phoenix,AZ,85004,16022588300,Pizza,4,$$,40.5168318,-74.48823026
Noodles & Company,687 Lynnhaven Pkwy,Virginia Beach,VA,23452,17573405384,Noodles,3.5,$,25.79372,-80.18945
Lola's,1038 Bridge Rd,Charleston,WV,25314,13043435652,Pizza,4.5,$$,36.83933646,-119.6944204
California Pizza Kitchen at Ala Moana,1450 Ala Moana Blvd,Honolulu,HI,96814,18089417715,Pizza,3.5,$$,39.917523,-75.387799
Caf̩ Gitane,242 Mott St,New York,NY,10012,12123349552,French,4,$$,25.79372,-80.18945
Red Devil Italian Restaurant & Pizzeria,3102 E Mcdowell Rd,Phoenix,AZ,85008,16022671036,Italian,3.5,$$,25.77757935,-80.18447855
Logan's Roadhouse,2840 E Franklin Blvd,Gastonia,NC,28056,17048699288,Steakhouses,3.5,$$,42.35033,-83.06562
Domino's Pizza,4257 W 3rd St,Los Angeles,LA,90020,12133853888,Pizza,2,$,37.33200824,-119.6550647
Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,15598776300,Coffee & Tea,5,$,29.749362,-95.606483
India Quality Restaurant,484 Commonwealth Ave,Boston,MA,2215,16172674499,Indian,4,$$,35.3377,-80.8241
Bamboo House,28 S Broad St,Ridgewood,NJ,7450,12014473111,Chinese,4,$$,39.3444608,-76.6306178
Dominique Ansel Bakery,189 Spring St,New York,NY,10012,12122192773,Bakeries,4,$$,33.83424598,-84.3837988
Cousins Subs,1233 E Brady St,Milwaukee,WI,53202,14142209444,Sandwiches,3.5,$,39.90572,-86.05568
Bucks Pizza of Alabaster,251 Buck Creek Plz,Alabaster,AL,35007,12053583391,Pizza,3.5,$,25.70219221,-80.34877334
Farina Pizzeria,510 Central Ave SE,Albuquerque,NM,87102,15052430130,Pizza,4,$$,39.95462352,-83.00630423
Salvatore's Pizzeria,4876 Princess Anne Rd,Virginia Beach,VA,23462,17574977500,Pizza,4,$$,40.05779,-82.86254
Pearl Oyster Bar,18 Cornelia St,New York,NY,10014,12126918211,Seafood,4,$$$,33.772519,-84.373454
Hard Rock Cafe,49 South Meridian,Indianapolis,IN,46204,13176362550,American (New),3,$$,39.9200941,-75.1411349
Pizza Pit Extreme,207 Welch Ave,Ames,IA,50014,15152926600,Pizza,4,$,40.8131007,-74.2167776
Pizza Inn,190 E Riverwind Dr,Pearl,MS,39208,16018825591,Pizza,3.5,$,41.2821105,-72.6824043
Gallo Blanco,928 E Pierce St,Phoenix,AZ,85006,16023270880,Tacos,4,$$,41.8905699,-87.63079
O'Charley's Restaurant & Bar,2039 Cresent Centre Blvd,Tucker,GA,30084,17704916245,American (Traditional),2.5,$$,44.9265501,-93.1567051
Casa Velasco Mexican Restaurant,54311 Rd 432,Bass Lake,CA,93604,15596832272,Mexican,4.5,$$,29.7483738,-95.4610215
Alan Wong's Restaurant,1857 S King St,Honolulu,HI,96826,18089492526,Hawaiian,4,$$$$,35.08311,-106.64243
Golden Wok,75 York Rd,Warminster,PA,18974,12156728835,Chinese,4,$$,36.857401,-76.209034
Jamba Juice,1215 Herndon Ave,Clovis,CA,93612,15593221463,Juice Bars & Smoothies,4,$,41.139961,-73.287415
Outback Steakhouse,6030 I 55 N,Jackson,MS,39211,16019779040,Steakhouses,2,$$,42.35146597,-71.06255665
O'Charley's Restaurant & Bar,2039 Cresent Centre Blvd,Tucker,GA,30084,17704916245,American (Traditional),2.5,$$,34.04074,-118.42786
Penn Station,1980 N High St,Columbus,OH,43201,16145861491,Sandwiches,4,$,35.17049671,-80.66086309
Corner Bakery Cafe,8464 N Friant Rd,Fresno,CA,93720,15593285991,Cafes,3.5,$,37.64763,-118.97111
Taste of Orient,2418 N High St,Columbus,OH,43202,16142633888,Chinese,3,$,30.1764355,-95.46141
Midwood Smokehouse,702 Cross Hill Rd,Columbia,SC,29205,18037641231,Barbeque,4.5,$$,25.769079,-80.188602
Simple Simon's Pizza,4253 E Waterloo Rd,Edmond,OK,73034,14053408901,Pizza,1,$,43.01208115,-87.91127014
Wayback Burgers,5 S Bel Air Pkwy,Bel Air,MD,21015,14105692711,Burgers,3,$$,39.95734292,-82.93540593
China Villa Restaurant,17350 Northwest Fwy,Houston,TX,77040,17134665056,Chinese,3,$,42.49896678,-71.74508144
