,restaurant_name,address,city,state,zip_code,phone,cuisine_type,rating,price,latitude,longitude
11858,Alan Wong's Restaurant,1857 S King St,Honolulu,HI,96826,+18089492526,Hawaiian,4.0,$$$$,40.0016989647613,-75.274215263145
11859,B&O American Brasserie,2 N Charles St,Baltimore,MD,21201,+14436926172,American (New),3.5,$$,36.8643098,-75.9806433
11860,Bonefish Grill,4708 Forest Dr,Columbia,SC,29206,+18037876200,Seafood,4.0,$$,35.18622,-106.68402
11861,Great Harvest Bread,1824 E Arbors Dr,Charlotte,NC,28262,+17049717280,Bakeries,4.5,$,29.80182,-95.45916
11862,Sweet Siam Thai,4130 Pennsylvania Ave,Kansas City,MO,64111,+18164926196,Thai,4.0,$$,41.6436396,-93.4835719
11863,The Cheesecake Factory,3015 Grand Ave,Coconut Grove,FL,33133,+13054479898,American (Traditional),3.0,$$,39.0571049,-94.5970107
11864,Genghis Grill,9766 Katy Fwy,Houston,TX,77055,+17134619975,Mongolian,3.0,$$,33.8814125061035,-84.3191223144531
11865,Uno Pizzeria & Grill,82 Providence Place,Providence,RI,02903,+14012704866,Pizza,3.0,$$,33.888004,-84.47264
11866,Zaxby's Chicken Fingers & Buffalo Wings,425 Ponce De Leon Ave NE,Atlanta,GA,30308,+14042499883,Fast Food,3.0,$,45.036441378801,-93.0243843983421
11867,Pure Eatery,1043 Virginia Ave,Indianapolis,IN,46203,+13176025724,Sandwiches,4.0,$$,39.7509520752108,-104.999905067144
11868,Spaghetty Western,10690 Southern Highlands Pkwy,Las Vegas,NV,89141,+17028344611,Delis,4.0,$$,43.5721501708031,-71.490878239274
11869,Emmett's,50 Macdougal St,New York,NY,10012,+19176393571,American (Traditional),4.0,$$,34.0691149,-118.3074092
11870,Winberie's Restaurant & Bar,2 Kent Place Blvd,Summit,NJ,07901,+19082774224,American (Traditional),3.5,$$,35.7253228873014,-97.4257379025221
11871,Mario the Baker,43 W Flaggler St,Miami,FL,33137,+13054380228,Pizza,3.0,$,42.31182,-71.11454
11872,Furr's Fresh Buffet,2004 Wyoming Blvd NE,Albuquerque,NM,87112,+15052986886,Buffets,3.0,$$,34.9472,-89.93501
11873,Wayback Burgers,4690 North State Rd 7,Coconut Creek,FL,33073,+19545808087,Burgers,2.5,$,40.7575999,-111.89447
11874,Mama's Pizza,961 Rice St,Saint Paul,MN,55117,+16514892005,Italian,4.5,$,37.32749,-119.66039
11875,Penn Station,6810 S Emerson Ave,Indianapolis,IN,46237,+13177847300,Fast Food,3.0,$,35.7253228873014,-97.4257379025221
11876,Taco John's,317 N Grand Ave,Waukesha,WI,53186,+12625249898,Mexican,3.5,$,40.72732,-73.98305
11877,Casa Corona,7044 N Cedar Ave,Fresno,CA,93720,+15593237409,Mexican,3.5,$$,41.1898679071355,-96.159590408206
11878,Zaxby's Chicken Fingers & Buffalo Wings,425 Ponce De Leon Ave NE,Atlanta,GA,30308,+14042499883,Fast Food,3.0,$,21.2820209,-157.7991942
11879,QDOBA Mexican Eats,217 Pike St,Seattle,WA,98101,+12066230325,Mexican,3.0,$,44.50176,-73.07901
11880,Pashas - Design District,3801 N Miami Ave,Miami,FL,33127,+13055730201,Health Markets,3.5,$$,43.6576897226602,-70.2656469439311
11881,Varasano's Pizzeria,2171 Peachtree Rd NE,Atlanta,GA,30309,+14043528216,Pizza,3.5,$$,43.6562080383301,-70.2533950805664
11882,Casa Velasco Mexican Restaurant,54311 Rd 432,Bass Lake,CA,93604,+15596832272,Mexican,4.5,$$,34.0337004201362,-118.229262541684
11883,Atlanta Coffee Roasters,2205 Lavista Rd NE,Atlanta,GA,30329,+14046361038,Coffee & Tea,3.5,$,36.793320109061,-119.845752022229
11884,Uno Pizzeria & Grill,44805 Mound Rd.,Sterling Heights,MI,48314,+15869910912,Pizza,4.0,$$,36.8093986,-119.8452467
11885,Chipotle Mexican Grill,1209 N Charles,Baltimore,MD,21201,+14436811204,Mexican,2.5,$,40.7789,-73.98277
11886,Tan May Chinese Restaurant,1750 N Olden Ave,Trenton,NJ,08638,+16098950588,Chinese,2.0,$,36.7867809,-119.7899329
11887,Wingstop,1244 McCarter Hwy,Newark,NJ,07104,+19084699464,Chicken Wings,3.0,$$,33.5090310721071,-112.071294858775
11888,Noodles & Company,200 E Pratt St,Baltimore,MD,21202,+14432200060,Noodles,3.0,$,43.8710549,-116.5002684
11889,Ichiban Japanese Buffet,10832 NW 58th St,Doral,FL,33172,+13054707585,Japanese,3.5,$$,39.027058319744,-94.3048971891403
11890,O'Charley's Restaurant & Bar,6930 S Emerson Ave,Indianapolis,IN,46237,+13177820818,American (Traditional),3.0,$$,25.7702253553012,-80.1896206576721
11891,Chinese Wok Express,4805 Lawrenceville Hwy NW,Lilburn,GA,30047,+17709312270,Chinese,3.5,$,41.89188,-87.63378
11892,Carvel Ice Cream,3983 Lavista Rd,Tucker,GA,30084,+17709388672,Ice Cream & Frozen Yogurt,3.5,$,38.2482434319146,-85.7308767637279
11893,Daily Grind,3960 Mary Eliza Trace NW,Marietta,GA,30064,+17704229480,Coffee & Tea,4.5,$,47.6107,-122.34259
11894,Chicken & Chips,Magdeburger Allee 37,Erfurt,DE,99086,+4936166349133,Chicken Wings,4.5,€,39.0405232,-94.5923707
11895,LongHorn Steakhouse,17800 39th St,Independence,MO,64055,+18163730716,Steakhouses,3.5,$$,39.01377,-94.7233
11896,Cibo Express Gourmet Market,LaGuardia Airport,Flushing,NY,11371,,Food Stands,2.5,$$,36.841537,-76.13192
11897,Borgata Pizza Cafe,5701 Parkville St,Columbus,OH,43229,+16148912345,Pizza,4.5,$$,42.3654119,-71.1045342
11898,Garlic & Chili Thai Cuisine,1512 N La Salle drive,Chicago,IL,60610,+13122551717,Thai,3.5,$,29.7377082,-95.4185751
11899,Frank James Saloon,10919 NW 45th Hwy,Parkville,MO,64152,+18165050800,Bars,4.0,$$,42.3437961318068,-83.0382898108768
11900,Little Sheep Mongolian Hot Pot,5901 Westheimer Rd,Houston,TX,77057,+17139750687,Mongolian,3.5,$$,42.2814397,-83.2313922
11901,Aab India Restaurant,1470 Grandview Ave,Grandview Heights,OH,43212,+16144862800,Indian,4.0,$$,40.72847,-73.98213
11902,Kopplin's Coffee,2038 Marshall Ave,Saint Paul,MN,55104,+16516980457,Coffee & Tea,4.0,$$,33.8126175864874,-84.3932511177215
11903,Caffè Biaggio,2356 University Ave W,Saint Paul,MN,55114,+16519177997,Italian,4.0,$$,36.77749,-76.09198
11904,Kalapawai Café & Deli,750 Kailua Rd,Kailua,HI,96734,+18082623354,Delis,4.0,$$,33.4713,-112.064761
11905,LongHorn Steakhouse,160 Route 17 N,Rochelle Park,NJ,07662,+12015870673,Steakhouses,3.5,$$,47.479624,-122.207415
11906,Taco John's,350 N 168th Cir,Omaha,NE,68118,+14023305253,Mexican,3.5,$,47.1923942565918,-122.281715393066
11907,Blackjack Pizza & Salads,2443 S University Blvd,Denver,CO,80210,+13037225222,Pizza,4.0,$,29.051848,-95.459537
11908,Fazoli's,807 S State St,Westerville,OH,43081,+16147943612,Italian,4.0,$,40.72378,-73.98849
11909,Blackbird Pizzeria,507 S 6th St,Philadelphia,PA,19147,+12156256660,Vegan,4.0,$,40.3607292175293,-74.0418853759766
11910,Chipotle Mexican Grill,515 N Hillside,Wichita,KS,67214,+13166126931,Mexican,3.5,$,41.8222045898438,-71.4100189208984
11911,Joe's Stone Crab,11 Washington Ave,Miami Beach,FL,33139,+13056730365,Seafood,4.0,$$$,36.809332551043,-119.80548264236
11912,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NJ,11354,+17183213838,Shanghainese,4.0,$,34.031,-84.34086
11913,Kona Grill,3051 Butterfield Rd,Oak Brook,IL,60523,+16305158395,American (New),3.5,$$,36.84071,-119.78162
11914,TRVE Brewing,227 Broadway,Denver,CO,80203,+13033511021,Breweries,4.0,$,36.7867809,-119.7899329
11915,Voltaire,1617 Genessee St,Kansas City,MO,64102,+18164721200,Bars,4.0,$$,39.715853,-104.987114
11916,Valeo's Pizza Kitchen,5021 30th Ave,Kenosha,WI,53144,+12626575191,Pizza,4.0,$,21.29231,-157.82368
11917,White Dog Cafe,3420 Sansom St,Philadelphia,PA,19104,+12153869224,Bars,4.0,$$,47.6511459350586,-122.350219726562
11918,Olga's Kitchen,3432 Fairlane Dr,Allen Park,MI,48101,+13132408500,Sandwiches,3.0,$,35.6110265566022,-97.6021679118276
11919,Ten Ren,5817 8th Ave,Brooklyn,NY,11220,+17188530660,Coffee & Tea,4.0,$,26.5470752716064,-81.8698654174805
11920,Simple Simon's Pizza,4253 E Waterloo Rd,Edmond,OK,73034,+14053408901,Pizza,1.0,$,42.2458151,-83.609488
11921,Ruth's Chris Steak House,6000 Fairview Rd,Charlotte,NC,28210,+17045561115,Steakhouses,4.0,$$$,33.999986780074,-81.039052427173
11922,Landry's Seafood House,22215 Katy Fwy,Katy,TX,77450,+12813920452,Seafood,3.0,$$,45.5118312,-122.6583994
11923,Hill Country Barbecue Market,30 W 26th St,New York,NY,10010,+12122554544,Barbeque,3.5,$$,37.64595,-118.96691
11924,Saladworks,Lowe's Shopping Ctr,East Rutherford,NJ,07073,+12019398886,Vegetarian,3.0,$$,26.4687576293945,-80.0696105957031
11925,LongHorn Steakhouse,9625 East County Line Rd,Centennial,CO,80112,+13036499477,Steakhouses,3.5,$$,37.341693,-119.6424403
11926,Amazing Thai Cuisine,5210 Roosevelt Way NE,Seattle,WA,98105,+12065280102,Thai,4.5,$,21.3051549,-157.8614281
11927,Pondicheri,2800 Kirby Dr,Houston,TX,77098,+17135222022,Indian,3.5,$$,26.1005326,-80.1321006
11928,Pizza Inn,815 Hogan Ln,Conway,AR,72034,+15013271900,Pizza,4.5,$,29.87613,-94.8272099
11929,Rubio's Coastal Grill,40 El Camino Rd,Fresno,CA,93720,+15594380260,Mexican,3.5,$,35.565282,-97.534453
11930,Amsterdam Falafelshop,1830 14th St NW,"Washington, DC",DC,20009,+12022326200,Falafel,4.5,$,39.7382927464463,-104.933215406082
11931,Prabhu Kirpa Restaurant and Sweets,13403 Rockaway Blvd,South Ozone Park,NY,11420,+17187383030,Indian,5.0,$$$,45.58441,-122.40448
11932,Penn Station East Coast Subs,8719 Sancus Blvd,Columbus,OH,43240,+16145470395,Sandwiches,3.0,$$,39.947196,-75.1534829
11933,Shorty's BBQ,9200 S Dixie Hwy,Miami,FL,33156,+13056707732,Southern,3.5,$$,43.0580024719238,-87.8872375488281
11934,Philly's Famous Cheesesteaks,1 West Ave,Atlantic Highlands,NJ,07716,+17322911400,American (New),4.0,$,40.61797,-74.03053
11935,Allora,504 NW 9th Ave,Portland,OR,97209,+15034454612,Italian,4.0,$$,33.4949,-112.01132
11936,Antiquity Restaurant,112 Romero St NW,Albuquerque,NM,87104,+15052473545,Seafood,4.5,$$$,33.459014,-112.077468
11937,Jet's Pizza,4718 Anthony Wayne Dr,Detroit,MI,48201,+13132977000,Pizza,2.5,$,39.0437663046468,-94.5870633520993
11938,Perricone's Marketplace & Cafe,15 Se 10th St,Miami,FL,33131,+13053749449,Specialty Food,4.0,$$,37.34154,-119.64401
11939,Marco's Pizza,4719 Reed Rd,Upper Arlington,OH,43220,+16143261111,Pizza,4.0,$$,38.90099,-77.03794
11940,Love Sushi,8662-5 Jw Clay Blvd,Charlotte,NC,28263,+17047178211,Sushi Bars,3.0,$$,40.69882,-73.91934
11941,Wild Ginger,175 Maplewood Ave,Maplewood,NJ,07040,+19733788822,Thai,3.5,$$,40.6295974,-74.0284223
11942,Buck's Pizza,907 El Dorado Blvd,Houston,TX,77062,+12814742825,Pizza,4.5,$,40.7586173525015,-73.9785899687867
11943,Beehive Juice Bar,6490 Bird Rd,Miami,FL,33155,+13056631300,Vegan,4.0,$,40.7142243,-73.9320753
11944,Daddy's Delights,2103 Western Ave,Las Vegas,NV,89102,+17023880006,Pizza,3.0,$$,39.2816199,-76.58149
11945,Pizza Fusion,2378 Weston Rd,Weston,FL,33326,+19546415353,Pizza,3.5,$$,29.735367,-95.374622
11946,The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,+15592374052,Vegan,4.0,$,45.5227461970559,-122.67592963907
11947,Anatolia Cafe & Hookah Lounge,52 Peachtree St NW,Atlanta,,30303,+14045898008,Turkish,3.5,$$,36.1164183796829,-115.171344843699
11948,Pita Pit,950 W Peachtree St,Atlanta,,30309,+14702256276,Sandwiches,3.5,$,29.7566833496094,-95.3426666259766
11949,J's Cigar & Coffee House,2072 Defoors Ferry Rd NW,Atlanta,,30318,+14043552342,Tobacco Shops,5.0,$$,25.810901,-80.123649
11950,Aviva by Kameel,225 Peachtree St NE,Atlanta,,30303,+14046983600,Mediterranean,5.0,$$,47.41095,-122.22737
11951,Roots Steakhouse,401 Springfield Ave,Summit,NJ,07901,+19082730027,Steakhouses,3.5,$$$,43.6576897226602,-70.2656469439311
11952,Juice Press,207 7th Ave,Brooklyn,NY,11215,+12127770034,Juice Bars & Smoothies,3.5,$$$$,36.7867809,-119.7899329
11953,Upbeet,1071 Howell Mill Rd,Atlanta,,30318,+14043471071,Salad,4.0,$$,26.121274582526,-80.3626084327698
11954,Revolution Brewing,2323 N Milwaukee Ave,Chicago,IL,60647,+17732272739,Breweries,4.0,$$,40.732072,-73.988074
11955,Washington Street Ale House,1206 Washington St,Wilmington,PA,19801,+13026582537,American (Traditional),3.5,$$,36.62936,-119.99834
11956,Sweet Hut Bakery & Cafe,935 Peachtree St NE,Atlanta,,30309,+14046004800,Coffee & Tea,4.0,$,35.5388208220302,-97.5965147142944
11957,Good Dog Bar,224 S 15th St,Philadelphia,PA,19102,+12159859600,Pubs,4.0,$$,42.756624519825,-71.2105813622475
11958,Ekta Indian Cuisine,106 S 40th St,Philadelphia,PA,19104,+12152227122,Indian,4.0,$$,36.73576,-119.78444
11959,Der Krung Thai Cuisine,860 9th Ave,New York,NY,10019,+12123972036,Thai,4.0,$$,36.7867809,-119.7899329
11960,Fat Cat Creamery,1901 N Shepherd,Houston,TX,77008,+17138691080,Ice Cream & Frozen Yogurt,4.0,$,45.52309,-122.64164
11961,Old Jerusalem,1411 N Wells St,Chicago,IL,60610,+13129440459,Middle Eastern,4.0,$$,40.764817659067,-111.852993276687
11962,Tropical Smoothie Cafe,233 E Home Rd,Springfield,OH,45503,+19373421883,Cafes,4.0,$,25.7879311659816,-80.1414825278946
11963,Cedars Restaurant,4759 Brooklyn Ave NE,Seattle,WA,98105,+12065274000,Indian,4.0,$$,25.76595,-80.22329
11964,True Food Kitchen,2800 E 2nd Ave,Denver,CO,80206,+17205097661,American (New),4.0,$$,33.470139,-112.065475
11965,Tinta y Café,1315 Ponce De Leon Blvd,Miami,FL,33134,+13052850101,Cuban,4.5,$,40.7475128,-73.8836746
11966,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,+15592410645,Indian,4.5,$,40.73451,-74.00062
11967,The Middle East Best Food,1715 Coral Way,Miami,FL,33145,+13058565657,Bakeries,4.0,$,36.7867809,-119.7899329
11968,Green Farm Fresh,824 Red Lion Rd,Philadelphia,PA,19115,+12159046401,Farmers Market,2.0,$,40.72222,-73.98751
11969,SAME Café,2023 E Colfax Ave,Denver,CO,80206,+17205306853,Community Service/Non-Profit,4.5,$,33.998266,-81.000756
11970,Nanning Wok,465 W Broadway,Boston,MA,02127,+16172694688,Chinese,2.5,$,36.8816719055176,-119.748962402344
11971,Ricos World Kitchen,306 W Main St,Buford,,30518,+16787657518,American (New),4.5,$$,33.786,-84.3845599
11972,Luna Pizzeria,3435 Kirby Dr,Houston,TX,77098,+18327676338,Pizza,4.5,$$,36.7867809,-119.7899329
11973,Ozu,78 Clark St,Brooklyn,NY,11201,+17187973288,Japanese,4.0,$$,25.81032,-80.33242
11974,South City Kitchen - Midtown,1144 Crescent Ave NE,Atlanta,,30309,+14048737358,Southern,4.5,$$,39.97638,-83.00294
11975,Baba Yega Cafe,2607 Grant St,Houston,TX,77006,+17135220042,Vegetarian,4.0,$$,47.479624,-122.207415
11976,Cafe de Boston - Eatery & Catering,75 Federal St,Boston,MA,02110,+16174821006,American (Traditional),4.0,$,40.7187,-73.99031
11977,Revitalive,50 Water St,Newburyport,NH,01950,+18555842328,Vegan,4.0,$$,35.565282,-97.534453
11978,Shatila Bakery,14300 W Warren Ave,Dearborn,MI,48126,+13135821952,Desserts,4.0,$,40.718859,-73.955371
11979,El Bolillo Bakery,2517 Airline Dr,Houston,TX,77009,+17138618885,Bakeries,4.5,$,33.802353,-84.393173
11980,Bocas House- Doral,10200 NW 25th St,Doral,FL,33172,+17864017071,Latin American,4.0,$$,35.147892,-89.794741
11981,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,+15592410645,Indian,4.5,$,21.581483,-158.105144
11982,Slim's Koffee Shak,33013 Rd 222,North Fork,CA,93643,+15598776300,Coffee & Tea,5.0,$,38.909891068497,-77.0340362191217
11983,Grains of Montana,926 Grand Ave,Billings,MT,59102,+14062597142,Sandwiches,4.0,$$,33.5005972575259,-112.074237169975
11984,Corvus Coffee Roasters,1740 S Broadway,Denver,CO,80210,+13037151740,Coffee & Tea,4.5,$$,45.5302975491683,-122.658273365581
11985,Nan's Games & Comics Too,2011 Southwest Fwy,Houston,TX,77098,+17135208700,Toy Stores,3.5,$$,44.99253,-93.16603
11986,Walrus + Carpenter,2895 Fairfield Ave,Bridgeport,CT,06605,+12033332733,Barbeque,3.5,$$,29.751247547498,-95.391826059216
11987,Chocollage,201 College Pl,Norfolk,VA,23510,+17575335335,Coffee & Tea,4.0,$$,39.3038301985156,-76.616273894906
11988,Katalina's,1105 Pennsylvania Ave,Columbus,OH,43201,+16142942233,American (New),4.0,$$,25.6893437947875,-80.3859746706253
11989,The Irish Times,5850 Sunset Dr,South Miami,FL,33143,+13056674114,Irish,3.5,$$,40.780044,-73.98027
11990,Miami Subs Grill,5875 NW 36th St,Miami,FL,33166,+17862650401,American (New),3.0,$,29.757294,-95.39811
11991,Lemongrass Grille,725 W 21st St,Norfolk,VA,23517,+17574166819,Asian Fusion,4.0,$,29.82167,-95.522979
11992,QDOBA Mexican Eats,222 N Saddle Creek Rd,Omaha,NE,68131,+14025510750,Mexican,3.5,$,29.7333189,-95.4191919
11993,Red Apple Cafe,488 W Herndon Ave,Fresno,CA,93650,+15592611505,Breakfast & Brunch,4.5,$$,29.7205154875502,-95.5005611779098
11994,Mo's Pizza And Wine Dive,2630 77th Ave SE,Mercer Island,WA,98040,+12062366000,Pizza,3.0,$$,44.94688,-93.15029
11995,Qaderi Sweetz N Spicez Chaat House,3546 S Redwood Rd,West Valley City,UT,84119,+18019562970,Indian,3.5,$,33.7684555661887,-84.3612738994751
11996,EVOS Pinecrest,9537 S Dixie Hwy,Pinecrest,FL,33156,+13057403433,Burgers,4.0,$,25.7726278759243,-80.1853631123726
11997,Hayward's Pit Bar-B-Que,12804 Santa Fe Trail Dr,Lenexa,MO,66215,+19134518080,Barbeque,4.5,$$,29.7602733134505,-95.3626016273575
11998,Bristol Seafood Grill,51 E 14th St,Kansas City,MO,64106,+18164486007,Seafood,4.0,$$$,25.80271,-80.18902
11999,Jolo's Kitchen,412 North Ave,New Rochelle,CT,10801,+19143552527,Vegan,4.5,$$,40.75562,-73.99428
12000,Araya's Place,5240 University Way NE,Seattle,WA,98105,+12065244332,Thai,4.5,$$,47.6094622914807,-122.341599337573
12001,The Loving Hut,1495 N Van Ness Ave,Fresno,CA,93728,+15592374052,Vegan,4.0,$,41.2574348,-95.9373856
12002,Beautiful Day Cafe,2516 E Central Ave,Wichita,KS,67214,+13169779333,Vegan,4.5,$$,36.8483728007548,-119.789143618339
12003,MonGa Cafe,14603 NE 20th St,Bellevue,WA,98007,+14256432295,Taiwanese,3.5,$$,39.6668438,-105.081274
12004,SUSHISAMBA - Las Vegas,3327 Las Vegas Blvd S,Las Vegas,NV,89109,+17026070700,Asian Fusion,4.0,$$$,36.793320109061,-119.845752022229
12005,Hughley's Southern Cuisine,99-080 Kauhale St,Aiea,HI,96701,+18083804200,Southern,4.0,$$,42.3619616026651,-71.0704138066145
12006,Tops Diner,500 Passaic Ave,East Newark,NJ,07029,+19734810490,Diners,4.5,$$,46.8335099,-96.81853
12007,Goldie's,195 Nassau Ave,Brooklyn,NJ,11222,+17183892348,Bars,3.5,$,45.549912889491,-122.666495280688
12008,Tamarind,99 Hudson St,New York,NY,10013,+12127759000,Indian,4.0,$$$,40.780044,-73.98027
12009,Ballard Sunday Farmers Market,5300 Ballard Ave NW,Seattle,WA,98107,,Farmers Market,4.5,$$,39.9483207616772,-75.1570180648691
12010,Ekta Indian Cuisine,106 S 40th St,Philadelphia,PA,19104,+12152227122,Indian,4.0,$$,39.76944,-105.02031
12011,Trattoria 225,225 Harrison St,Oak Park,IL,60304,+17083588555,Italian,3.5,$$,42.664323,-71.144176
12012,Earth,5831 Sunset Dr,Miami,FL,33143,+13053978678,Juice Bars & Smoothies,3.0,$$,36.7867809,-119.7899329
12013,Loya Organic,4284 Orchard Lake Rd,West Bloomfield,MI,48323,+12486819640,Middle Eastern,4.5,$$,36.7867809,-119.7899329
12014,Mazzio's Pizza,8110 Sheridan Rd,White Hall,AR,71602,+18702470751,Pizza,2.5,$$,40.73021,-74.00058
12015,Dragonfly Gift & Candle Co.,3 W Waterloo St,Canal Winchester,OH,43110,,Candle Stores,5.0,$$,29.87613,-94.8272099
12016,Jujube Tree,35-02 30th Ave,Astoria,NY,11103,+17185451888,Vegan,4.5,$$,40.730922,-73.990167
12017,Red Apple Buffet,3121 N Milwaukee Ave,Chicago,IL,60618,+17735885781,Buffets,3.5,$$,29.7371,-95.485
12018,Dutch Bros Coffee,430 NE Lloyd Blvd,Portland,OR,97232,+15032820029,Coffee & Tea,4.0,$,36.79438,-119.77406
12019,Pizza Inn,1801 Mangum Rd,Houston,TX,77092,+17138612389,Pizza,4.0,$,29.7303089346866,-95.3765309942689
12020,Goldengate Cafe,18700 Woodward Ave,Highland Park,MI,48203,+12482917748,Coffee & Tea,3.5,$,37.332378,-119.6549136
12021,Indika,516 Westheimer Rd,Houston,TX,77006,+17135242170,Indian,4.0,$$$,38.9085605836726,-76.9973597828207
12022,The Spotted Pig,314 W 11th St,New York,NY,10014,+12126200393,Burgers,3.5,$$$,36.76292,-119.79926
12023,Mr. Goodcents Subs & Pasta,10231 W 21st St N,Wichita,KS,67205,+13167733444,Delis,3.5,$$,40.0371017,-83.0000229
12024,El Compita,32-20 34th Ave,Astoria,NY,11106,+17184729066,Mexican,5.0,$$,37.6411,-118.96619
12025,Momofuku Noodle Bar,171 1st Ave,New York,NY,10003,+12127777773,Ramen,3.5,$$,36.7867809,-119.7899329
12026,Chungas,180 S 900th W,Salt Lake City,UT,84104,+18019531840,Mexican,4.5,$,41.8497952,-87.9567885
12027,Pacific Pie Co,1520 SE 7th Ave,Portland,OR,97214,+15033816157,Bakeries,4.0,$,45.4853,-122.7178
12028,Jason's Deli,823 Gervais St,Columbia,SC,29201,+18035401973,Delis,4.0,$,40.7598810063385,-73.8325853625656
12029,Ollie Food + Spirits,42 E Cross St,Ypsilanti,MI,48198,+17344828050,American (New),4.0,$,21.2839115438796,-157.802396276414
12030,Mimi's Cafe,5070 Bell Tower Shops Ave,Fort Myers,FL,33907,+12395610073,Breakfast & Brunch,3.0,$$,25.79151,-80.13105
12031,Gopuram Taste of India,4401 W Memorial Rd,Oklahoma City,OK,73134,+14052862865,Indian,4.0,$$,40.7410139120157,-111.826123099717
12032,Bluebird Ice Cream,3515 Fremont Ave N,Seattle,WA,98103,+12066598154,Ice Cream & Frozen Yogurt,4.0,$,36.7398212283915,-119.79652278247
12033,Cafe Maharani,2509 S King St,Honolulu,HI,96826,+18089517447,Indian,4.0,$$,44.46534,-72.686661
12034,Beatrice & Woodsley,38 S Broadway,Denver,CO,80209,+13037773505,American (New),4.0,$$$,37.65034,-118.98626
12035,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,+15592410645,Indian,4.5,$,26.137267,-80.191232
12036,Sweet Tomatoes,7114 North Fresno St,Fresno,CA,93720,+15594355797,Vegetarian,4.0,$$,39.98684,-83.0450199
12037,Anna Lee's,425 Market Pl,Roswell,GA,30075,+17709980086,Coffee & Tea,3.5,$$,42.3452399,-71.08713
12038,Whole Foods Market,650 W Shaw Ave,Fresno,CA,93704,+15592410300,Grocery,4.0,$$$,42.3170385,-83.0389272
12039,Veggie Fun,123 Dorrance St,Providence,RI,02903,+14012704700,Vegan,4.0,$$,21.29231,-157.82368
12040,Seed to Sprout,560 A River Rd,Fair Haven,NJ,07704,+17322687533,Vegan,4.5,$$,42.350958,-83.066086
12041,Divya's Kitchen,25 1st Ave,New York,NY,10003,+12124774834,Vegan,4.5,$$,36.76292,-119.79926
12042,Signature India Resturant,100 Hwy 332 W,Lake Jackson,TX,77566,+19792669845,Indian,4.5,$$,37.33496,-119.64673
12043,The Pickled Pepper,929 E Main Ave,Puyallup,WA,98372,+12534458462,Sandwiches,4.0,$,36.7867809,-119.7899329
12044,Naan -N- Curry,709 S 3rd St,Renton,WA,98057,+14252716226,Indian,3.5,$$,29.82167,-95.522979
12045,The Coronado PHX,2201 N 7th St,Phoenix,AZ,85006,+16022521322,Coffee & Tea,4.5,$$,39.95434,-75.15662
12046,Gilly's Creamery,3640 Dam Neck Rd,Virginia Beach,VA,23453,+17576898817,Ice Cream & Frozen Yogurt,4.5,$,29.73843,-95.38048
12047,Cafe Sunflower Buckhead,2140 Peachtree Rd,Atlanta,GA,30309,+14043528859,Vegetarian,4.5,$$,36.7867809,-119.7899329
12048,Westville - East,173 Ave A,New York,NY,10009,+12126772033,American (Traditional),4.0,$$,33.7916352,-84.3893652
12049,CUP Tea Bar & Cafe,1 E Main St,Westminster,MD,21157,+14108487622,Coffee & Tea,4.0,$,40.7274461088028,-74.0016795987419
12050,El Loro Mexican Restaurant,801 Volvo Pkwy,Chesapeake,VA,23320,+17574363415,Mexican,3.5,$$,45.531185,-122.931737
12051,Salata,711 Louisiana St,Houston,TX,77002,+17132290065,Salad,3.0,$$,29.3045285,-94.7962738
12052,Sunflower Cafe NYC,676 Amsterdam Ave,New York,NY,10025,+12127993415,Cafes,3.5,$$,29.7853092015248,-95.4636254798127
12053,Pabla Punjabi Palace,15245 International Blvd,SeaTac,WA,98188,+12066230580,Indian,3.5,$$,41.8195632,-71.3987675
12054,Girl & the Goat,809 W Randolph St,Chicago,IL,60607,+13124926262,American (New),4.5,$$$,34.02161,-84.5937299
12055,Root Down,1600 W 33rd Ave,Denver,CO,80211,+13039934200,American (New),4.5,$$,42.34887,-83.04107
12056,Nan Zhou Hand Drawn Noodle House,1022 Race St,Philadelphia,PA,19107,+12159231550,Chinese,4.0,$,41.176382,-73.189889
12057,Tapalaya,28 NE 28th Ave,Portland,OR,97232,+15032326652,Cajun/Creole,4.0,$$,38.99017,-77.025736
12058,Standard Sweets & Spices,1819 E Dakota Ave,Fresno,CA,93726,+15592410645,Indian,4.5,$,40.7654802,-111.9172841
12059,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,+17183213838,Shanghainese,4.0,$,42.4084,-83.05622
12060,Freshii,1700 E Rand Rd,Arlington Heights,WI,60004,,Juice Bars & Smoothies,1.5,$$,36.8518587201834,-76.0209448635578
12061,Mama Gaia,1350 Concourse Ave,Memphis,TN,38104,+19012033838,Vegan,4.5,$$,36.77749,-76.09198
12062,Nan Xiang Xiao Long Bao,38-12 Prince St,Flushing,NY,11354,+17183213838,Shanghainese,4.0,$,40.5508256594248,-74.4348606514638
12063,Red Star Restaurant,13944 Michigan Ave,Dearborn,MI,48126,+13135811451,Chinese,3.5,$,26.090050812724,-80.370721631302
